team,name,season_year,games_played,Volume,Qualite,Penetration,Rebonds,Finishing,RecoveryPossession,PuckExchanges,cluster,distance_to_centroid
WPG,WPG,2024-2025,82,0.11570041937914323,0.6113444950847103,0.15672022584243095,0.5995929070700665,-0.0013828930758256527,1.4097007274960518,0.25992601258978537,1,2.1258072888266466
NSH,NSH,2024-2025,82,0.12092023784488588,-0.09879002962107603,0.35981853754307613,-0.46147230122228433,-2.304283154361955,-0.23215099228743677,-0.2306792982592023,1,2.2626993007134315
STL,STL,2024-2025,82,-1.0170553507196693,-0.18225831194840952,1.3833021670658217,-2.4513212709929295,1.832450140983604,-1.4899422623258587,-0.03793935722051098,1,3.9486570481035
ANA,ANA,2024-2025,82,-0.6890459364057347,-0.5819801165789952,0.2044650700178395,1.3482844868402792,0.057706839460958295,-1.0173373007660262,-1.2547247957686611,1,2.028278240015466
NJD,NJD,2024-2025,82,-0.00921512120026244,0.8892170799880176,-1.5200326573205734,0.5715295532562729,-0.9626981967769822,-1.7285951298195,-0.7259075583186161,1,2.8409682860504475
DET,DET,2024-2025,82,-0.7884196709291015,0.17614162860788016,0.052772464839167935,-0.5180594402733031,-1.017478751217393,-1.1518817297346984,0.8266965454904256,1,2.243054545864719
NYI,NYI,2024-2025,82,0.273847713125072,-0.26725307458621134,0.011785158144781151,0.38314015333358764,-0.5700828754682075,0.562280406666543,0.5833378402429528,1,1.5287377017243102
SEA,SEA,2024-2025,82,-0.5250132666299624,-2.3063640116891424,-0.4408246494810472,-0.8441404737106484,1.1920739618040634,1.4846679376531027,0.5452591047013937,3,2.7806466823814624
OTT,OTT,2024-2025,82,0.03726702018028272,-0.670239082646952,0.8471088262126476,-0.26181998959340913,-0.6151442036450696,1.6071265430955066,-1.4387665639293798,3,2.4153025078640242
LAK,LAK,2024-2025,82,0.9223703509592616,-0.12019172614586275,-1.1985586709557081,0.9898455778413988,0.5018107962853192,-0.8662390355674313,-1.2797609959582583,1,2.501689382922955
DAL,DAL,2024-2025,82,-0.003969199361319514,1.5588924510335156,-0.06241861605587851,0.26397565482561625,0.7546817038390815,-1.5465653093212783,1.5437176740012877,1,2.664937186015074
CHI,CHI,2024-2025,82,-2.481632018342094,-0.10832682322270608,1.6087211125086136,-1.340523375138654,0.7362326421423512,0.6087109468365862,0.1451067493326497,3,3.134904195309248
VAN,VAN,2025-2026,NA,-0.2716673055101615,-0.01651033952301601,-1.951069694592104,0.7876269024516809,-1.5269205263543224,-0.39787707709600995,0.2072304079638731,1,0
COL,COL,2025-2026,NA,2.8897229764147028,-0.6336097714030535,-0.1810473174869,2.259789049311347,0.8670162364809095,-0.4611690553500227,0.799377131167967,2,0
NJD,NJD,2025-2026,NA,0.2120609373530335,-0.23267020736595137,0.16628419595862018,-0.08897102247648608,0.27337133715061934,-0.12899524927321568,0.3095377322512418,1,0
TOR,TOR,2025-2026,NA,-0.8325432939755696,1.366354526538469,0.6043286413817164,-0.9635958414803316,1.3673234515135757,-1.0989996020704973,0.98323903193962,3,0
PHI,PHI,2025-2026,NA,-1.0242278317069509,0.3456874032293059,0.10341115210146616,-1.6099416080593354,1.4327423959145318,-0.7177708694146001,-0.16482643960985627,3,0
STL,STL,2025-2026,NA,-1.0579089993696895,-0.6730285316291252,0.41773979367983266,-0.2246875930732807,-0.8515201201389774,-0.5290299164908135,-0.231310304301616,1,0
EDM,EDM,2025-2026,NA,0.12775541042058408,2.6090553395180995,2.785651512387787,0.06017208723078693,-1.1712457993777838,-0.00131404581086633,0.1606401770797184,4,0
DAL,DAL,2025-2026,NA,-1.7736385153034913,0.38647817620082414,0.22648561177902332,-0.893495139425126,0.03564224750215724,0.02053512382064524,0.26206137331984913,3,0
FLA,FLA,2025-2026,NA,0.34207969926580734,-0.9795324219637388,-0.13660718460215995,0.31771315606912726,0.20757679442524357,-1.2983684467498409,-0.12604716001829488,1,0
ANA,ANA,2025-2026,NA,1.1805129751625332,0.8033653268554938,-1.1363018517793957,1.55129279946451,0.1588480732007556,-0.007192858654528,0.11748850959588072,2,0
CBJ,CBJ,2025-2026,NA,0.5395003841295208,0.02220526673150309,0.06197565057477757,1.3704416516650952,-1.6355524560569872,0.07501675691619984,0.211737523505475,2,0
MIN,MIN,2025-2026,NA,-0.2734011715648558,-0.95281972195052,0.1085427266560236,0.00941246526294915,-1.2513596708068675,1.642920517008578,-1.0203572757471726,5,0
SJS,SJS,2025-2026,NA,-1.8291984984344472,3.358465801220941,-2.3255929144323075,-0.9350934623804058,-0.425461198933159,-0.08868491412284196,0.04533012280940832,3,0
WSH,WSH,2025-2026,NA,0.5240719560935891,-0.639180418524845,-0.12392835112197752,0.9407348861144208,0.6939542902232458,-0.7075324260698702,0.3220594837235939,1,0
PIT,PIT,2025-2026,NA,0.4451179319415879,-0.8723901091652151,-0.27719811266961736,-0.01515548137406045,-0.06066626756809409,0.27760412961851677,0.40402959767881413,1,0
NYR,NYR,2025-2026,NA,-0.6168175247428624,-1.3429998671077796,2.775607106780571,-0.7398037408927189,-0.41444854174482754,-0.47153203253086745,-0.5227602248462622,3,0
UTA,UTA,2025-2026,NA,0.8991340208595081,-0.283558419299927,0.08708432551252536,0.6162346456987388,-0.21867597592210805,1.6808903945193276,-1.740871098590432,5,0
TBL,TBL,2025-2026,NA,0.5451940310424793,0.05630793148057111,-0.5530042329291086,1.893872302509904,0.23920332475836667,-1.4740467533337636,0.04799953880507669,2,0
OTT,OTT,2025-2026,NA,0.40470466144683215,0.26510880866223435,0.0601788261009354,-0.39843370262511935,1.133684654168391,3.014465778420047,-2.597837191204288,5,0
SEA,SEA,2025-2026,NA,-1.4193694806898,0.06067390370066307,-0.11597506163995898,-2.0081531849002405,0.6514940146331522,0.21689174763970304,0.20721490471114573,3,0
CAR,CAR,2025-2026,NA,3.137310330959832,1.2483577322458286,0.0129075325204515,1.8821058007457296,-2.6304015354190025,-0.7806834683673561,2.4970520796450404,2,0
LAK,LAK,2025-2026,NA,0.4167524515714952,1.6629527688766488,1.948830386207153,-0.6315241038043721,0.5588275225926563,0.5809365138920924,-0.1511171695642648,4,0
NSH,NSH,2025-2026,NA,0.3711005814057989,0.3027465969418884,0.3891863675045687,1.2219041529367771,-2.0612512706773543,0.17213567340536032,0.5625090537726372,2,0
BOS,BOS,2025-2026,NA,-0.0730148870528158,-0.27380004523294454,0.09812281859871363,0.31426423432297285,1.220024166699371,0.2911047078663383,-1.1158881206671356,1,0
WPG,WPG,2025-2026,NA,-0.609678282256441,-0.912334598219237,-0.4370136887999592,-1.0014403500777356,0.16878160805289785,-1.2885050605542123,0.15635183599243732,1,0
NYI,NYI,2025-2026,NA,-0.47304863051824464,-0.03535914576523463,-0.34650838023828345,-0.10390720442522094,-0.04955781118100415,-0.23774531114113573,0.17935807397485865,1,0
DET,DET,2025-2026,NA,-4.994917278638015e-4,-0.03580896775421528,-0.07426841179869287,-0.28791332221213184,0.4590173063672398,-0.7863892445599957,0.755788392649968,1,0
VGK,VGK,2025-2026,NA,-0.14120580739377722,-1.0471770873680566,-0.17529318607158312,-1.0531389200703902,0.6229674687750686,-0.25905455368536456,0.35433713652621657,1,0
CGY,CGY,2025-2026,NA,0.2863323454175609,-1.5240096838470016,-1.4201238605722466,-0.3259026694864281,-0.1436721771193538,0.2399955571860445,-0.25172477132799304,1,0
CHI,CHI,2025-2026,NA,-1.0436503223409883,-0.3786194123451459,-1.3774104939970084,-0.00826157829333439,-0.7689557900266272,0.16269364399913858,0.6914491041269492,1,0
BUF,BUF,2025-2026,NA,-0.11205554137376884,-0.09898541564921592,1.2573519916420468,-0.1963697938289858,0.5429652431018646,0.00237616869312453,1.164128854517474,1,0
MTL,MTL,2025-2026,NA,-0.41264383271721894,-0.5115400846756318,-0.09327684053306344,-1.112802843637949,1.930640263216559,3.424413667889363,-3.714682683881931,5,0
